rmsk_index	tag	internal_id	block_id	int_type	genoName	genoStart	genoEnd	strand	repName	length	element_family
5366797	4489179_aINT_singleton	MSTB2_4489179_aINT_singleton_1	MSTB2_4489179	aINT	chrX	31108388	31108831	+	MSTB2	443	MSTB2
5435521	4543564_bINT_singleton	MSTB2_4543564_bINT_singleton_1	MSTB2_4543564	bINT	chrX	72157359	72157793	-	MSTB2	434	MSTB2
2587859	2168273_bINT_open	MLT1C2_2168273_bINT_join_1	MLT1C2_2168273	bINT	chr2	150678469	150678521	+	MLT1C2	52	MLT1C2
2587860	2168273_bINT_close	MLT1C2_2168273_bINT_join_1	MLT1C2_2168273	bINT	chr2	150678572	150678919	+	MLT1C2	347	MLT1C2
482452	403204_bINT_singleton	MLT1C2_403204_bINT_singleton_1	MLT1C2_403204	bINT	chr10	16214161	16214592	+	MLT1C2	431	MLT1C2
482460	403204_aINT_singleton	MLT1C2_403204_aINT_singleton_1	MLT1C2_403204	aINT	chr10	16219955	16220407	+	MLT1C2	452	MLT1C2
2116034	1773616_bINT_singleton	MLT1C2_1773616_bINT_singleton_1	MLT1C2_1773616	bINT	chr18	41766558	41766916	+	MLT1C2	358	MLT1C2
2116038	1773616_aINT_singleton	MLT1C2_1773616_aINT_singleton_1	MLT1C2_1773616	aINT	chr18	41768924	41769382	+	MLT1C2	458	MLT1C2
2454913	2058102_bINT_singleton	MLT1C2_2058102_bINT_singleton_1	MLT1C2_2058102	bINT	chr2	72254170	72254556	+	MLT1C2	386	MLT1C2
2454915	2058102_aINT_singleton	MLT1C2_2058102_aINT_singleton_1	MLT1C2_2058102	aINT	chr2	72255905	72256338	+	MLT1C2	433	MLT1C2
2587864	2168273_aINT_singleton	MLT1C2_2168273_aINT_singleton_1	MLT1C2_2168273	aINT	chr2	150680740	150681139	+	MLT1C2	399	MLT1C2
3028292	2537749_bINT_singleton	MLT1C2_2537749_bINT_singleton_1	MLT1C2_2537749	bINT	chr3	764413	764855	+	MLT1C2	442	MLT1C2
3028295	2537749_aINT_singleton	MLT1C2_2537749_aINT_singleton_1	MLT1C2_2537749	aINT	chr3	765973	766394	+	MLT1C2	421	MLT1C2
3694544	3093500_bINT_singleton	MLT1C2_3093500_bINT_singleton_1	MLT1C2_3093500	bINT	chr4	178505214	178505529	-	MLT1C2	315	MLT1C2
3694546	3093500_aINT_singleton	MLT1C2_3093500_aINT_singleton_1	MLT1C2_3093500	aINT	chr4	178506965	178507268	-	MLT1C2	303	MLT1C2
3749365	3139267_bINT_singleton	MLT1C2_3139267_bINT_singleton_1	MLT1C2_3139267	bINT	chr5	22393006	22393478	+	MLT1C2	472	MLT1C2
3749367	3139267_aINT_singleton	MLT1C2_3139267_aINT_singleton_1	MLT1C2_3139267	aINT	chr5	22394995	22395487	+	MLT1C2	492	MLT1C2
3750907	3140539_bINT_singleton	MLT1C2_3140539_bINT_singleton_1	MLT1C2_3140539	bINT	chr5	23332567	23332940	+	MLT1C2	373	MLT1C2
3750915	3140539_aINT_singleton	MLT1C2_3140539_aINT_singleton_1	MLT1C2_3140539	aINT	chr5	23336732	23337061	+	MLT1C2	329	MLT1C2
3962297	3315975_bINT_singleton	MLT1C2_3315975_bINT_singleton_1	MLT1C2_3315975	bINT	chr5	148783808	148784250	-	MLT1C2	442	MLT1C2
3962304	3315975_aINT_singleton	MLT1C2_3315975_aINT_singleton_1	MLT1C2_3315975	aINT	chr5	148787249	148787579	-	MLT1C2	330	MLT1C2
4249295	3556058_bINT_singleton	MLT1C2_3556058_bINT_singleton_1	MLT1C2_3556058	bINT	chr6	123275134	123275590	+	MLT1C2	456	MLT1C2
4249299	3556058_aINT_singleton	MLT1C2_3556058_aINT_singleton_1	MLT1C2_3556058	aINT	chr6	123277380	123277864	+	MLT1C2	484	MLT1C2
4371202	3657974_bINT_singleton	MLT1C2_3657974_bINT_singleton_1	MLT1C2_3657974	bINT	chr7	22931056	22931439	+	MLT1C2	383	MLT1C2
4371204	3657974_aINT_singleton	MLT1C2_3657974_aINT_singleton_1	MLT1C2_3657974	aINT	chr7	22932783	22933200	+	MLT1C2	417	MLT1C2
4653139	3893595_bINT_singleton	MLT1C2_3893595_bINT_singleton_1	MLT1C2_3893595	bINT	chr8	20471421	20471762	+	MLT1C2	341	MLT1C2
4653161	3893595_aINT_singleton	MLT1C2_3893595_aINT_singleton_1	MLT1C2_3893595	aINT	chr8	20478100	20478591	+	MLT1C2	491	MLT1C2
4761755	3983288_bINT_singleton	MLT1C2_3983288_bINT_singleton_1	MLT1C2_3983288	bINT	chr8	82516387	82516867	-	MLT1C2	480	MLT1C2
4761761	3983288_aINT_singleton	MLT1C2_3983288_aINT_singleton_1	MLT1C2_3983288	aINT	chr8	82518975	82519400	-	MLT1C2	425	MLT1C2
5481679	4578551_bINT_singleton	MLT1C2_4578551_bINT_singleton_1	MLT1C2_4578551	bINT	chrX	102296014	102296436	+	MLT1C2	422	MLT1C2
5481681	4578551_aINT_singleton	MLT1C2_4578551_aINT_singleton_1	MLT1C2_4578551	aINT	chrX	102297839	102298306	+	MLT1C2	467	MLT1C2
5481847	4578695_bINT_singleton	MLT1C2_4578695_bINT_singleton_1	MLT1C2_4578695	bINT	chrX	102388808	102389275	-	MLT1C2	467	MLT1C2
5481849	4578695_aINT_singleton	MLT1C2_4578695_aINT_singleton_1	MLT1C2_4578695	aINT	chrX	102390678	102391100	-	MLT1C2	422	MLT1C2
5524286	4612789_bINT_singleton	MLT1C2_4612789_bINT_singleton_1	MLT1C2_4612789	bINT	chrX	125581334	125581736	+	MLT1C2	402	MLT1C2
5524291	4612789_aINT_singleton	MLT1C2_4612789_aINT_singleton_1	MLT1C2_4612789	aINT	chrX	125583412	125583841	+	MLT1C2	429	MLT1C2
1045430	874769_bINT_open	MLT1F2_874769_bINT_join_1	MLT1F2_874769	bINT	chr12	55613579	55613913	-	MLT1F2	334	MLT1F2
1045428	874769_bINT_close	MLT1F2_874769_bINT_join_1	MLT1F2_874769	bINT	chr12	55613130	55613288	-	MLT1F2	158	MLT1F2
78400	66555_bINT_singleton	MLT1F2_66555_bINT_singleton_1	MLT1F2_66555	bINT	chr1	33870690	33871171	+	MLT1F2	481	MLT1F2
78406	66555_aINT_singleton	MLT1F2_66555_aINT_singleton_1	MLT1F2_66555	aINT	chr1	33873317	33873853	+	MLT1F2	536	MLT1F2
178912	150046_bINT_singleton	MLT1F2_150046_bINT_singleton_1	MLT1F2_150046	bINT	chr1	80693504	80694005	+	MLT1F2	501	MLT1F2
178918	150046_aINT_singleton	MLT1F2_150046_aINT_singleton_1	MLT1F2_150046	aINT	chr1	80696366	80696896	+	MLT1F2	530	MLT1F2
221019	184864_bINT_singleton	MLT1F2_184864_bINT_singleton_1	MLT1F2_184864	bINT	chr1	104235157	104235683	-	MLT1F2	526	MLT1F2
221025	184864_aINT_singleton	MLT1F2_184864_aINT_singleton_1	MLT1F2_184864	aINT	chr1	104237949	104238524	-	MLT1F2	575	MLT1F2
792729	663812_bINT_singleton	MLT1F2_663812_bINT_singleton_1	MLT1F2_663812	bINT	chr11	55732376	55732905	+	MLT1F2	529	MLT1F2
792735	663812_aINT_singleton	MLT1F2_663812_aINT_singleton_1	MLT1F2_663812	aINT	chr11	55735646	55736012	+	MLT1F2	366	MLT1F2
1045432	874769_aINT_singleton	MLT1F2_874769_aINT_singleton_1	MLT1F2_874769	aINT	chr12	55615287	55615825	-	MLT1F2	538	MLT1F2
1294863	1083214_bINT_singleton	MLT1F2_1083214_bINT_singleton_1	MLT1F2_1083214	bINT	chr13	67632665	67633174	+	MLT1F2	509	MLT1F2
1294867	1083214_aINT_singleton	MLT1F2_1083214_aINT_singleton_1	MLT1F2_1083214	aINT	chr13	67634798	67635333	+	MLT1F2	535	MLT1F2
2313612	1939570_bINT_singleton	MLT1F2_1939570_bINT_singleton_1	MLT1F2_1939570	bINT	chr19	56562168	56562701	-	MLT1F2	533	MLT1F2
2313622	1939570_aINT_singleton	MLT1F2_1939570_aINT_singleton_1	MLT1F2_1939570	aINT	chr19	56566303	56566679	-	MLT1F2	376	MLT1F2
2647332	2217962_bINT_singleton	MLT1F2_2217962_bINT_singleton_1	MLT1F2_2217962	bINT	chr2	185890054	185890535	-	MLT1F2	481	MLT1F2
2647337	2217962_aINT_singleton	MLT1F2_2217962_aINT_singleton_1	MLT1F2_2217962	aINT	chr2	185891717	185892232	-	MLT1F2	515	MLT1F2
3315925	2778717_bINT_singleton	MLT1F2_2778717_bINT_singleton_1	MLT1F2_2778717	bINT	chr3	160308757	160309100	+	MLT1F2	343	MLT1F2
3315943	2778717_aINT_singleton	MLT1F2_2778717_aINT_singleton_1	MLT1F2_2778717	aINT	chr3	160315953	160316530	+	MLT1F2	577	MLT1F2
3456871	2896819_bINT_singleton	MLT1F2_2896819_bINT_singleton_1	MLT1F2_2896819	bINT	chr4	36875698	36876067	-	MLT1F2	369	MLT1F2
3456876	2896819_aINT_singleton	MLT1F2_2896819_aINT_singleton_1	MLT1F2_2896819	aINT	chr4	36877533	36877961	-	MLT1F2	428	MLT1F2
3548936	2973260_bINT_singleton	MLT1F2_2973260_bINT_singleton_1	MLT1F2_2973260	bINT	chr4	90767977	90768472	+	MLT1F2	495	MLT1F2
3548938	2973260_aINT_singleton	MLT1F2_2973260_aINT_singleton_1	MLT1F2_2973260	aINT	chr4	90769882	90770335	+	MLT1F2	453	MLT1F2
3605308	3020032_bINT_singleton	MLT1F2_3020032_bINT_singleton_1	MLT1F2_3020032	bINT	chr4	125111214	125111808	+	MLT1F2	594	MLT1F2
3605312	3020032_aINT_singleton	MLT1F2_3020032_aINT_singleton_1	MLT1F2_3020032	aINT	chr4	125112786	125113308	+	MLT1F2	522	MLT1F2
3727119	3120708_bINT_singleton	MLT1F2_3120708_bINT_singleton_1	MLT1F2_3120708	bINT	chr5	9112695	9113216	+	MLT1F2	521	MLT1F2
3727124	3120708_aINT_singleton	MLT1F2_3120708_aINT_singleton_1	MLT1F2_3120708	aINT	chr5	9115745	9116306	+	MLT1F2	561	MLT1F2
3915494	3276954_bINT_singleton	MLT1F2_3276954_bINT_singleton_1	MLT1F2_3276954	bINT	chr5	123978881	123979439	+	MLT1F2	558	MLT1F2
3915496	3276954_aINT_singleton	MLT1F2_3276954_aINT_singleton_1	MLT1F2_3276954	aINT	chr5	123980860	123981409	+	MLT1F2	549	MLT1F2
5140812	4300953_bINT_singleton	MLT1F2_4300953_bINT_singleton_1	MLT1F2_4300953	bINT	chr9	137979125	137979616	-	MLT1F2	491	MLT1F2
5140818	4300953_aINT_singleton	MLT1F2_4300953_aINT_singleton_1	MLT1F2_4300953	aINT	chr9	137982055	137982589	-	MLT1F2	534	MLT1F2
5378238	4498662_bINT_singleton	MLT1F2_4498662_bINT_singleton_1	MLT1F2_4498662	bINT	chrX	38182424	38183018	+	MLT1F2	594	MLT1F2
5378246	4498662_aINT_singleton	MLT1F2_4498662_aINT_singleton_1	MLT1F2_4498662	aINT	chrX	38185966	38186461	+	MLT1F2	495	MLT1F2
429761	358669_bINT_open	LTR53_358669_bINT_join_1	LTR53_358669	bINT	chr1	236421791	236421857	-	LTR53	66	LTR53
429759	358669_bINT_close	LTR53_358669_bINT_join_1	LTR53_358669	bINT	chr1	236421042	236421489	-	LTR53	447	LTR53
429775	358669_aINT_open	LTR53_358669_aINT_join_1	LTR53_358669	aINT	chr1	236427164	236427329	-	LTR53	165	LTR53
429771	358669_aINT_close	LTR53_358669_aINT_join_1	LTR53_358669	aINT	chr1	236426288	236426625	-	LTR53	337	LTR53
5514644	4605052_bINT_open	LTR53_4605052_bINT_join_1	LTR53_4605052	bINT	chrX	120329277	120329436	+	LTR53	159	LTR53
5514648	4605052_bINT_close	LTR53_4605052_bINT_join_1	LTR53_4605052	bINT	chrX	120330081	120330411	+	LTR53	330	LTR53
5514654	4605052_aINT_singleton	LTR53_4605052_aINT_singleton_1	LTR53_4605052	aINT	chrX	120334633	120335133	+	LTR53	500	LTR53
5524030	4612599_bINT_singleton	LTR53_4612599_bINT_singleton_1	LTR53_4612599	bINT	chrX	125398744	125399222	-	LTR53	478	LTR53
5524040	4612599_aINT_singleton	LTR53_4612599_aINT_singleton_1	LTR53_4612599	aINT	chrX	125404523	125405042	-	LTR53	519	LTR53
924796	774206_aINT_open	LTR49_774206_aINT_join_1	LTR49_774206	aINT	chr11	122418766	122419171	+	LTR49	405	LTR49
924800	774206_aINT_close	LTR49_774206_aINT_join_1	LTR49_774206	aINT	chr11	122419876	122420049	+	LTR49	173	LTR49
1019916	853459_aINT_open	LTR49_853459_aINT_join_1	LTR49_853459	aINT	chr12	42623397	42623515	-	LTR49	118	LTR49
1019914	853459_aINT_close	LTR49_853459_aINT_join_1	LTR49_853459	aINT	chr12	42622240	42622675	-	LTR49	435	LTR49
2099662	1759919_aINT_open	LTR49_1759919_aINT_join_1	LTR49_1759919	aINT	chr18	32028325	32028576	-	LTR49	251	LTR49
2099660	1759919_aINT_close	LTR49_1759919_aINT_join_1	LTR49_1759919	aINT	chr18	32027712	32028016	-	LTR49	304	LTR49
3544883	2969846_aINT_open	LTR49_2969846_aINT_join_1	LTR49_2969846	aINT	chr4	88359102	88359223	-	LTR49	121	LTR49
3544879	2969846_aINT_close	LTR49_2969846_aINT_join_1	LTR49_2969846	aINT	chr4	88358149	88358502	-	LTR49	353	LTR49
4034278	3376848_aINT_overlap_open	LTR49_3376848_aINT_join_1	LTR49_3376848	aINT	chr6	1463205	1463613	+	LTR49	408	LTR49
4034280	3376848_aINT_overlap_close	LTR49_3376848_aINT_join_1	LTR49_3376848	aINT	chr6	1463763	1463924	+	LTR49	161	LTR49
5591593	4666631_bINT_overlap_open	LTR49_4666631_bINT_join_1	LTR49_4666631	bINT	chrY	6196648	6197071	+	LTR49	423	LTR49
5591597	4666631_bINT_overlap_close	LTR49_4666631_bINT_join_1	LTR49_4666631	bINT	chrY	6197775	6197975	+	LTR49	200	LTR49
114525	96140_bINT_singleton	LTR49_96140_bINT_singleton_1	LTR49_96140	bINT	chr1	49269322	49269899	+	LTR49	577	LTR49
114533	96140_aINT_singleton	LTR49_96140_aINT_singleton_1	LTR49_96140	aINT	chr1	49276403	49276968	+	LTR49	565	LTR49
348985	291154_bINT_singleton	LTR49_291154_bINT_singleton_1	LTR49_291154	bINT	chr1	193930120	193930681	+	LTR49	561	LTR49
348992	291154_aINT_singleton	LTR49_291154_aINT_singleton_1	LTR49_291154	aINT	chr1	193937102	193937723	+	LTR49	621	LTR49
924782	774206_bINT_singleton	LTR49_774206_bINT_singleton_1	LTR49_774206	bINT	chr11	122411243	122411820	+	LTR49	577	LTR49
1019899	853459_bINT_singleton	LTR49_853459_bINT_singleton_1	LTR49_853459	bINT	chr12	42614043	42614630	-	LTR49	587	LTR49
1056549	883867_bINT_singleton	LTR49_883867_bINT_singleton_1	LTR49_883867	bINT	chr12	61654121	61654657	-	LTR49	536	LTR49
1056569	883867_aINT_singleton	LTR49_883867_aINT_singleton_1	LTR49_883867	aINT	chr12	61669124	61669728	-	LTR49	604	LTR49
2099633	1759919_bINT_singleton	LTR49_1759919_bINT_singleton_1	LTR49_1759919	bINT	chr18	32022430	32022926	-	LTR49	496	LTR49
3077177	2579187_bINT_singleton	LTR49_2579187_bINT_singleton_1	LTR49_2579187	bINT	chr3	25857729	25858274	+	LTR49	545	LTR49
3077199	2579187_aINT_singleton	LTR49_2579187_aINT_singleton_1	LTR49_2579187	aINT	chr3	25863258	25863789	+	LTR49	531	LTR49
3372951	2826491_bINT_singleton	LTR49_2826491_bINT_singleton_1	LTR49_2826491	bINT	chr3	191253361	191253894	-	LTR49	533	LTR49
3372965	2826491_aINT_singleton	LTR49_2826491_aINT_singleton_1	LTR49_2826491	aINT	chr3	191261157	191261668	-	LTR49	511	LTR49
3544865	2969846_bINT_singleton	LTR49_2969846_bINT_singleton_1	LTR49_2969846	bINT	chr4	88352123	88352668	-	LTR49	545	LTR49
4034258	3376848_bINT_singleton	LTR49_3376848_bINT_singleton_1	LTR49_3376848	bINT	chr6	1452910	1453496	+	LTR49	586	LTR49
4123636	3451859_bINT_singleton	LTR49_3451859_bINT_singleton_1	LTR49_3451859	bINT	chr6	46103267	46103797	+	LTR49	530	LTR49
4123653	3451859_aINT_singleton	LTR49_3451859_aINT_singleton_1	LTR49_3451859	aINT	chr6	46112078	46112602	+	LTR49	524	LTR49
5591612	4666631_aINT_singleton	LTR49_4666631_aINT_singleton_1	LTR49_4666631	aINT	chrY	6209484	6210057	+	LTR49	573	LTR49
1978013	1657738_aINT_open	LTR52_1657738_aINT_join_1	LTR52_1657738	aINT	chr17	48664430	48664543	-	LTR52	113	LTR52
1978011	1657738_aINT_close	LTR52_1657738_aINT_join_1	LTR52_1657738	aINT	chr17	48663784	48664145	-	LTR52	361	LTR52
4640945	3883371_aINT_open	LTR52_3883371_aINT_join_1	LTR52_3883371	aINT	chr8	13580782	13581089	-	LTR52	307	LTR52
4640943	3883371_aINT_close	LTR52_3883371_aINT_join_1	LTR52_3883371	aINT	chr8	13580575	13580639	-	LTR52	64	LTR52
470297	392804_bINT_singleton	LTR52_392804_bINT_singleton_1	LTR52_392804	bINT	chr10	10100805	10101182	-	LTR52	377	LTR52
470300	392804_aINT_singleton	LTR52_392804_aINT_singleton_1	LTR52_392804	aINT	chr10	10104491	10104887	-	LTR52	396	LTR52
590710	493957_bINT_singleton	LTR52_493957_bINT_singleton_1	LTR52_493957	bINT	chr10	76511084	76511460	-	LTR52	376	LTR52
590716	493957_aINT_singleton	LTR52_493957_aINT_singleton_1	LTR52_493957	aINT	chr10	76514362	76514779	-	LTR52	417	LTR52
1018073	851918_bINT_singleton	LTR52_851918_bINT_singleton_1	LTR52_851918	bINT	chr12	41740606	41741006	-	LTR52	400	LTR52
1018084	851918_aINT_singleton	LTR52_851918_aINT_singleton_1	LTR52_851918	aINT	chr12	41746313	41746717	-	LTR52	404	LTR52
1587702	1326815_bINT_singleton	LTR52_1326815_bINT_singleton_1	LTR52_1326815	bINT	chr15	46056220	46056637	+	LTR52	417	LTR52
1587711	1326815_aINT_singleton	LTR52_1326815_aINT_singleton_1	LTR52_1326815	aINT	chr15	46060893	46061304	+	LTR52	411	LTR52
1977982	1657738_bINT_singleton	LTR52_1657738_bINT_singleton_1	LTR52_1657738	bINT	chr17	48656027	48656409	-	LTR52	382	LTR52
3446302	2888057_bINT_singleton	LTR52_2888057_bINT_singleton_1	LTR52_2888057	bINT	chr4	30460256	30460661	+	LTR52	405	LTR52
3446305	2888057_aINT_singleton	LTR52_2888057_aINT_singleton_1	LTR52_2888057	aINT	chr4	30461196	30461600	+	LTR52	404	LTR52
4640933	3883371_bINT_singleton	LTR52_3883371_bINT_singleton_1	LTR52_3883371	bINT	chr8	13575250	13575622	-	LTR52	372	LTR52
4964743	4153977_bINT_singleton	LTR52_4153977_bINT_singleton_1	LTR52_4153977	bINT	chr9	30756747	30757143	-	LTR52	396	LTR52
4964751	4153977_aINT_singleton	LTR52_4153977_aINT_singleton_1	LTR52_4153977	aINT	chr9	30760575	30760978	-	LTR52	403	LTR52
5094849	4261938_bINT_singleton	LTR52_4261938_bINT_singleton_1	LTR52_4261938	bINT	chr9	116706296	116706665	+	LTR52	369	LTR52
5094854	4261938_aINT_singleton	LTR52_4261938_aINT_singleton_1	LTR52_4261938	aINT	chr9	116709976	116710391	+	LTR52	415	LTR52
5406109	4520895_bINT_singleton	LTR52_4520895_bINT_singleton_1	LTR52_4520895	bINT	chrX	51271848	51272233	-	LTR52	385	LTR52
5406122	4520895_aINT_singleton	LTR52_4520895_aINT_singleton_1	LTR52_4520895	aINT	chrX	51277521	51277888	-	LTR52	367	LTR52
5545700	4630141_bINT_singleton	LTR52_4630141_bINT_singleton_1	LTR52_4630141	bINT	chrX	137055981	137056372	-	LTR52	391	LTR52
5545704	4630141_aINT_singleton	LTR52_4630141_aINT_singleton_1	LTR52_4630141	aINT	chrX	137058917	137059320	-	LTR52	403	LTR52
870073	728633_bINT_overlap_open	MSTC_728633_bINT_join_1	MSTC_728633	bINT	chr11	93017469	93017526	-	MSTC	57	MSTC
870070	728633_bINT_overlap_mid	MSTC_728633_bINT_join_1	MSTC_728633	bINT	chr11	93016698	93017017	-	MSTC	319	MSTC
870069	728633_bINT_overlap_close	MSTC_728633_bINT_join_1	MSTC_728633	bINT	chr11	93016590	93016659	-	MSTC	69	MSTC
4160126	3482256_aINT_open	MSTC_3482256_aINT_join_1	MSTC_3482256	aINT	chr6	70594282	70594631	+	MSTC	349	MSTC
4160128	3482256_aINT_close	MSTC_3482256_aINT_join_1	MSTC_3482256	aINT	chr6	70594928	70594994	+	MSTC	66	MSTC
154530	129959_bINT_singleton	MSTC_129959_bINT_singleton_1	MSTC_129959	bINT	chr1	66896460	66896874	+	MSTC	414	MSTC
154532	129959_aINT_singleton	MSTC_129959_aINT_singleton_1	MSTC_129959	aINT	chr1	66898378	66898772	+	MSTC	394	MSTC
870077	728633_aINT_singleton	MSTC_728633_aINT_singleton_1	MSTC_728633	aINT	chr11	93019559	93019917	-	MSTC	358	MSTC
985033	824486_bINT_singleton	MSTC_824486_bINT_singleton_1	MSTC_824486	bINT	chr12	19664123	19664564	+	MSTC	441	MSTC
985037	824486_aINT_singleton	MSTC_824486_aINT_singleton_1	MSTC_824486	aINT	chr12	19666606	19667012	+	MSTC	406	MSTC
990481	828889_bINT_singleton	MSTC_828889_bINT_singleton_1	MSTC_828889	bINT	chr12	22937319	22937727	+	MSTC	408	MSTC
990483	828889_aINT_singleton	MSTC_828889_aINT_singleton_1	MSTC_828889	aINT	chr12	22939478	22939831	+	MSTC	353	MSTC
1329145	1111654_bINT_singleton	MSTC_1111654_bINT_singleton_1	MSTC_1111654	bINT	chr13	88539070	88539480	+	MSTC	410	MSTC
1329147	1111654_aINT_singleton	MSTC_1111654_aINT_singleton_1	MSTC_1111654	aINT	chr13	88541112	88541520	+	MSTC	408	MSTC
1439066	1203009_bINT_singleton	MSTC_1203009_bINT_singleton_1	MSTC_1203009	bINT	chr14	56921152	56921515	+	MSTC	363	MSTC
1439072	1203009_aINT_singleton	MSTC_1203009_aINT_singleton_1	MSTC_1203009	aINT	chr14	56923572	56923943	+	MSTC	371	MSTC
1903359	1594474_bINT_singleton	MSTC_1594474_bINT_singleton_1	MSTC_1594474	bINT	chr17	11059153	11059594	-	MSTC	441	MSTC
1903361	1594474_aINT_singleton	MSTC_1594474_aINT_singleton_1	MSTC_1594474	aINT	chr17	11061185	11061619	-	MSTC	434	MSTC
2647607	2218179_bINT_singleton	MSTC_2218179_bINT_singleton_1	MSTC_2218179	bINT	chr2	186041541	186041976	-	MSTC	435	MSTC
2647609	2218179_aINT_singleton	MSTC_2218179_aINT_singleton_1	MSTC_2218179	aINT	chr2	186043680	186044101	-	MSTC	421	MSTC
2935732	2460123_bINT_singleton	MSTC_2460123_bINT_singleton_1	MSTC_2460123	bINT	chr21	40799897	40800289	+	MSTC	392	MSTC
2935737	2460123_aINT_singleton	MSTC_2460123_aINT_singleton_1	MSTC_2460123	aINT	chr21	40802494	40802902	+	MSTC	408	MSTC
3223901	2702086_bINT_singleton	MSTC_2702086_bINT_singleton_1	MSTC_2702086	bINT	chr3	109854870	109855264	-	MSTC	394	MSTC
3223903	2702086_aINT_singleton	MSTC_2702086_aINT_singleton_1	MSTC_2702086	aINT	chr3	109856922	109857320	-	MSTC	398	MSTC
3589463	3006891_bINT_singleton	MSTC_3006891_bINT_singleton_1	MSTC_3006891	bINT	chr4	115466755	115467186	+	MSTC	431	MSTC
3589465	3006891_aINT_singleton	MSTC_3006891_aINT_singleton_1	MSTC_3006891	aINT	chr4	115468824	115469252	+	MSTC	428	MSTC
3671188	3074334_bINT_singleton	MSTC_3074334_bINT_singleton_1	MSTC_3074334	bINT	chr4	164446934	164447341	-	MSTC	407	MSTC
3671190	3074334_aINT_singleton	MSTC_3074334_aINT_singleton_1	MSTC_3074334	aINT	chr4	164448824	164449242	-	MSTC	418	MSTC
3725549	3119422_bINT_singleton	MSTC_3119422_bINT_singleton_1	MSTC_3119422	bINT	chr5	8004032	8004436	+	MSTC	404	MSTC
3725553	3119422_aINT_singleton	MSTC_3119422_aINT_singleton_1	MSTC_3119422	aINT	chr5	8006363	8006770	+	MSTC	407	MSTC
4094245	3427091_bINT_singleton	MSTC_3427091_bINT_singleton_1	MSTC_3427091	bINT	chr6	32777088	32777486	-	MSTC	398	MSTC
4094249	3427091_aINT_singleton	MSTC_3427091_aINT_singleton_1	MSTC_3427091	aINT	chr6	32780112	32780501	-	MSTC	389	MSTC
4160122	3482256_bINT_singleton	MSTC_3482256_bINT_singleton_1	MSTC_3482256	bINT	chr6	70591781	70592207	+	MSTC	426	MSTC
5468184	4567953_bINT_singleton	MSTC_4567953_bINT_singleton_1	MSTC_4567953	bINT	chrX	94271072	94271493	+	MSTC	421	MSTC
5468188	4567953_aINT_singleton	MSTC_4567953_aINT_singleton_1	MSTC_4567953	aINT	chrX	94273397	94273831	+	MSTC	434	MSTC
2533282	2122834_bINT_open	MSTB1_2122834_bINT_join_1	MSTB1_2122834	bINT	chr2	119419793	119420189	-	MSTB1	396	MSTB1
2533280	2122834_bINT_close	MSTB1_2122834_bINT_join_1	MSTB1_2122834	bINT	chr2	119419459	119419494	-	MSTB1	35	MSTB1
5365748	4488332_bINT_open	MSTB1_4488332_bINT_join_1	MSTB1_4488332	bINT	chrX	30586255	30586604	-	MSTB1	349	MSTB1
5365746	4488332_bINT_close	MSTB1_4488332_bINT_join_1	MSTB1_4488332	bINT	chrX	30585878	30585946	-	MSTB1	68	MSTB1
246548	205774_bINT_singleton	MSTB1_205774_bINT_singleton_1	MSTB1_205774	bINT	chr1	117874149	117874573	+	MSTB1	424	MSTB1
246550	205774_aINT_singleton	MSTB1_205774_aINT_singleton_1	MSTB1_205774	aINT	chr1	117876065	117876488	+	MSTB1	423	MSTB1
535101	447004_bINT_singleton	MSTB1_447004_bINT_singleton_1	MSTB1_447004	bINT	chr10	46973046	46973419	-	MSTB1	373	MSTB1
535104	447004_aINT_singleton	MSTB1_447004_aINT_singleton_1	MSTB1_447004	aINT	chr10	46974527	46974943	-	MSTB1	416	MSTB1
536908	448518_bINT_singleton	MSTB1_448518_bINT_singleton_1	MSTB1_448518	bINT	chr10	48076906	48077322	+	MSTB1	416	MSTB1
536911	448518_aINT_singleton	MSTB1_448518_aINT_singleton_1	MSTB1_448518	aINT	chr10	48078430	48078803	+	MSTB1	373	MSTB1
700749	586597_bINT_singleton	MSTB1_586597_bINT_singleton_1	MSTB1_586597	bINT	chr11	2218604	2219023	-	MSTB1	419	MSTB1
700751	586597_aINT_singleton	MSTB1_586597_aINT_singleton_1	MSTB1_586597	aINT	chr11	2220589	2221017	-	MSTB1	428	MSTB1
882694	739024_bINT_singleton	MSTB1_739024_bINT_singleton_1	MSTB1_739024	bINT	chr11	100517155	100517592	-	MSTB1	437	MSTB1
882696	739024_aINT_singleton	MSTB1_739024_aINT_singleton_1	MSTB1_739024	aINT	chr11	100519189	100519619	-	MSTB1	430	MSTB1
975251	816452_bINT_singleton	MSTB1_816452_bINT_singleton_1	MSTB1_816452	bINT	chr12	14125266	14125700	-	MSTB1	434	MSTB1
975258	816452_aINT_singleton	MSTB1_816452_aINT_singleton_1	MSTB1_816452	aINT	chr12	14128050	14128455	-	MSTB1	405	MSTB1
1415826	1183849_bINT_singleton	MSTB1_1183849_bINT_singleton_1	MSTB1_1183849	bINT	chr14	44039692	44040039	+	MSTB1	347	MSTB1
1415828	1183849_aINT_singleton	MSTB1_1183849_aINT_singleton_1	MSTB1_1183849	aINT	chr14	44041689	44042123	+	MSTB1	434	MSTB1
